時間,地區別,船種,臺灣港口,重量(公噸)
100年06月,浙江寧波,貨櫃輪,臺北港,12847
100年06月,江蘇南京,貨櫃輪,臺北港,92
100年06月,廣東南沙,貨櫃輪,臺北港,61
100年06月,廣東南頭,貨櫃輪,臺北港,17
100年06月,福建泉州,貨櫃輪,臺北港,192
100年06月,廣東容奇,貨櫃輪,臺北港,240
100年06月,上海,貨櫃輪,臺北港,9331
100年06月,廣東沙頭角,貨櫃輪,臺北港,17
100年06月,廣東汕頭,貨櫃輪,臺北港,20
100年06月,江蘇蘇州,貨櫃輪,臺北港,56
100年06月,廣東深圳,貨櫃輪,臺北港,316
100年06月,江蘇太倉,貨櫃輪,臺北港,2016
100年06月,山東青島,貨櫃輪,臺北港,101
100年06月,廣東太平,貨櫃輪,臺北港,20
100年06月,天津新港,貨櫃輪,臺北港,69
100年06月,浙江溫州,貨櫃輪,臺北港,578
100年06月,福建圍頭,貨櫃輪,臺北港,241
100年06月,廣東新豐,貨櫃輪,臺北港,14
100年06月,天津新港,貨櫃輪,臺北港,6
100年06月,福建廈門,貨櫃輪,臺北港,281
100年06月,山東煙臺,貨櫃輪,臺北港,0
100年06月,江蘇鎮江,貨櫃輪,臺北港,69
100年06月,江蘇張家港,貨櫃輪,臺北港,2016
100年06月,廣東中山,貨櫃輪,臺北港,6
100年06月,廣東珠海,貨櫃輪,臺北港,106
100年06月,福建漳州,貨櫃輪,臺北港,16
100年07月,江蘇常熟,貨櫃輪,臺北港,198
100年07月,重慶,貨櫃輪,臺北港,55
100年07月,廣東從化,貨櫃輪,臺北港,25
100年07月,廣東東莞,貨櫃輪,臺北港,320
100年07月,遼寧大連,貨櫃輪,臺北港,220
100年07月,福建福州,貨櫃輪,臺北港,193
100年07月,福建福清,貨櫃輪,臺北港,8
100年07月,廣東惠州,貨櫃輪,臺北港,14
100年07月,江蘇昆山,貨櫃輪,臺北港,231
100年07月,福建馬尾,貨櫃輪,臺北港,1412
100年07月,浙江寧波,貨櫃輪,臺北港,11237
100年07月,福建泉州,貨櫃輪,臺北港,158
100年07月,廣東容奇,貨櫃輪,臺北港,100
100年07月,上海,貨櫃輪,臺北港,5852
100年07月,廣東蛇口,貨櫃輪,臺北港,551
100年07月,廣東沙頭角,貨櫃輪,臺北港,26
100年07月,江蘇蘇州,貨櫃輪,臺北港,2
100年07月,廣東深圳,貨櫃輪,臺北港,124
100年07月,山東青島,貨櫃輪,臺北港,357
100年07月,廣東太平,貨櫃輪,臺北港,21
100年07月,天津,貨櫃輪,臺北港,21
100年07月,天津新港,貨櫃輪,臺北港,27
100年07月,福建圍頭,貨櫃輪,臺北港,302
100年07月,天津新港,貨櫃輪,臺北港,42
100年07月,廣東小欖,貨櫃輪,臺北港,3
100年07月,福建廈門,貨櫃輪,臺北港,794
100年07月,山東煙臺,貨櫃輪,臺北港,1
100年07月,廣東鹽田,貨櫃輪,臺北港,21
100年07月,江蘇楊州,貨櫃輪,臺北港,16
100年07月,江蘇張家港,貨櫃輪,臺北港,4032
100年07月,廣東珠海,貨櫃輪,臺北港,3
100年07月,福建漳州,貨櫃輪,臺北港,32
100年08月,江蘇常熟,貨櫃輪,臺北港,173
100年08月,廣東從化,貨櫃輪,臺北港,117
100年08月,廣東東莞,貨櫃輪,臺北港,20
100年08月,遼寧大連,貨櫃輪,臺北港,20
100年08月,福建福州,貨櫃輪,臺北港,1092
100年08月,廣東黃埔,貨櫃輪,臺北港,131
100年08月,江蘇江陰,貨櫃輪,臺北港,20
100年08月,廣東江門,貨櫃輪,臺北港,396
100年08月,江蘇昆山,貨櫃輪,臺北港,22
100年08月,福建馬尾,貨櫃輪,臺北港,424
100年08月,浙江寧波,貨櫃輪,臺北港,15631
100年08月,廣東南頭,貨櫃輪,臺北港,15
100年08月,福建泉州,貨櫃輪,臺北港,75
100年08月,廣東容奇,貨櫃輪,臺北港,40
100年08月,上海,貨櫃輪,臺北港,4713
100年08月,廣東蛇口,貨櫃輪,臺北港,507
100年08月,廣東沙田,貨櫃輪,臺北港,24
100年08月,廣東南海三山,貨櫃輪,臺北港,4
100年08月,廣東深圳,貨櫃輪,臺北港,147
100年08月,山東青島,貨櫃輪,臺北港,318
100年08月,廣東太平,貨櫃輪,臺北港,40
100年08月,天津新港,貨櫃輪,臺北港,28
100年08月,浙江溫州,貨櫃輪,臺北港,342
100年08月,福建圍頭,貨櫃輪,臺北港,751
100年08月,江蘇吳江,貨櫃輪,臺北港,25
100年08月,福建廈門,貨櫃輪,臺北港,1086
100年08月,山東煙臺,貨櫃輪,臺北港,1
100年08月,廣東鹽田,貨櫃輪,臺北港,100
100年08月,江蘇楊州,貨櫃輪,臺北港,10
100年08月,江蘇張家港,貨櫃輪,臺北港,4032
100年08月,廣東珠海,貨櫃輪,臺北港,24
100年09月,廣東博羅,貨櫃輪,臺北港,27
100年09月,江蘇常熟,貨櫃輪,臺北港,371
100年09月,福建福州,貨櫃輪,臺北港,3024
100年09月,福建福清,貨櫃輪,臺北港,17
100年09月,廣東黃埔,貨櫃輪,臺北港,6
100年09月,廣東惠州,貨櫃輪,臺北港,22
100年09月,廣東江門,貨櫃輪,臺北港,331
100年09月,江蘇昆山,貨櫃輪,臺北港,40
100年09月,福建馬尾,貨櫃輪,臺北港,515
100年09月,浙江寧波,貨櫃輪,臺北港,21196
100年09月,廣東清溪,貨櫃輪,臺北港,1
100年09月,福建泉州,貨櫃輪,臺北港,242
100年09月,廣東容奇,貨櫃輪,臺北港,60
100年09月,上海,貨櫃輪,臺北港,4666
100年09月,廣東蛇口,貨櫃輪,臺北港,506
100年09月,廣東深圳,貨櫃輪,臺北港,42
100年09月,江蘇太倉,貨櫃輪,臺北港,2016
100年09月,山東青島,貨櫃輪,臺北港,61
100年09月,福建圍頭,貨櫃輪,臺北港,491
100年09月,廣東小欖,貨櫃輪,臺北港,3
100年09月,福建廈門,貨櫃輪,臺北港,1227
100年09月,江蘇張家港,貨櫃輪,臺北港,2016
100年10月,廣東東莞,貨櫃輪,臺北港,19
100年10月,遼寧大連,貨櫃輪,臺北港,120
100年10月,福建福州,貨櫃輪,臺北港,64
100年10月,福建福清,貨櫃輪,臺北港,6
100年10月,廣東惠州,貨櫃輪,臺北港,22
100年10月,江西九江,貨櫃輪,臺北港,48
100年10月,廣東江門,貨櫃輪,臺北港,751
100年10月,江蘇昆山,貨櫃輪,臺北港,32
100年10月,福建馬尾,貨櫃輪,臺北港,2335
100年10月,浙江寧波,貨櫃輪,臺北港,27182
100年10月,江蘇南通,貨櫃輪,臺北港,20
100年10月,廣東容奇,貨櫃輪,臺北港,580
100年10月,上海,貨櫃輪,臺北港,3111
100年10月,廣東蛇口,貨櫃輪,臺北港,511
100年10月,廣東三水,貨櫃輪,臺北港,76
100年10月,廣東深圳,貨櫃輪,臺北港,63
100年10月,江蘇太倉,貨櫃輪,臺北港,3024
100年10月,山東青島,貨櫃輪,臺北港,35
100年10月,廣東太平,貨櫃輪,臺北港,21
100年10月,天津新港,貨櫃輪,臺北港,18
100年10月,江蘇泰州,貨櫃輪,臺北港,2
100年10月,安徽蕪湖,貨櫃輪,臺北港,5
100年10月,福建圍頭,貨櫃輪,臺北港,319
100年10月,江蘇無錫,貨櫃輪,臺北港,93
100年10月,天津新港,貨櫃輪,臺北港,21
100年10月,福建廈門,貨櫃輪,臺北港,1173
100年10月,江蘇張家港,貨櫃輪,臺北港,2016
100年11月,廣東保安,貨櫃輪,臺北港,20
100年11月,廣東東莞,貨櫃輪,臺北港,19
100年11月,遼寧大連,貨櫃輪,臺北港,20
100年11月,福建福州,貨櫃輪,臺北港,1045
100年11月,福建福清,貨櫃輪,臺北港,19
100年11月,廣東高要,貨櫃輪,臺北港,160
100年11月,安徽合肥,貨櫃輪,臺北港,37
100年11月,廣東黃埔,貨櫃輪,臺北港,2
100年11月,廣東惠州,貨櫃輪,臺北港,113
100年11月,廣東江門,貨櫃輪,臺北港,181
100年11月,江蘇昆山,貨櫃輪,臺北港,89
100年11月,廣東蓮花山,貨櫃輪,臺北港,15
100年11月,江蘇連雲港,貨櫃輪,臺北港,1
100年11月,福建馬尾,貨櫃輪,臺北港,255
100年11月,浙江寧波,貨櫃輪,臺北港,13347
100年11月,廣東南沙,貨櫃輪,臺北港,36
100年11月,江蘇南通,貨櫃輪,臺北港,10
100年11月,廣東南頭,貨櫃輪,臺北港,13
100年11月,福建泉州,貨櫃輪,臺北港,49
100年11月,上海,貨櫃輪,臺北港,4174
100年11月,廣東深圳,貨櫃輪,臺北港,252
100年11月,江蘇太倉,貨櫃輪,臺北港,2020
100年11月,山東青島,貨櫃輪,臺北港,55
100年11月,天津新港,貨櫃輪,臺北港,16
100年11月,福建圍頭,貨櫃輪,臺北港,784
100年11月,天津新港,貨櫃輪,臺北港,334
100年11月,福建廈門,貨櫃輪,臺北港,559
100年11月,江蘇張家港,貨櫃輪,臺北港,1012
100年12月,廣東博羅,貨櫃輪,臺北港,22
100年12月,江蘇常熟,貨櫃輪,臺北港,299
100年12月,廣東昌平,貨櫃輪,臺北港,20
100年12月,廣東東莞,貨櫃輪,臺北港,22
100年12月,福建福州,貨櫃輪,臺北港,20
100年12月,黑龍江富錦,貨櫃輪,臺北港,8
100年12月,廣東惠州,貨櫃輪,臺北港,22
100年12月,福建馬尾,貨櫃輪,臺北港,530
100年12月,浙江寧波,貨櫃輪,臺北港,6411
100年12月,江蘇南通,貨櫃輪,臺北港,16
100年12月,福建泉州,貨櫃輪,臺北港,340
100年12月,廣東容奇,貨櫃輪,臺北港,220
100年12月,上海,貨櫃輪,臺北港,3416
100年12月,廣東蛇口,貨櫃輪,臺北港,515
100年12月,廣東深圳,貨櫃輪,臺北港,408
100年12月,廣東太平,貨櫃輪,臺北港,21
100年12月,天津,貨櫃輪,臺北港,5
100年12月,天津新港,貨櫃輪,臺北港,17
100年12月,福建圍頭,貨櫃輪,臺北港,845
100年12月,福建廈門,貨櫃輪,臺北港,967
100年12月,福建廈門,乾貨輪,臺北港,32
101年01月,廣東保安,貨櫃輪,臺北港,20
101年01月,廣東東莞,貨櫃輪,臺北港,21
101年01月,遼寧大連,貨櫃輪,臺北港,20
101年01月,福建福州,貨櫃輪,臺北港,27
101年01月,安徽合肥,貨櫃輪,臺北港,18
101年01月,廣東惠州,貨櫃輪,臺北港,44
101年01月,廣東江門,貨櫃輪,臺北港,255
101年01月,廣東九州,貨櫃輪,臺北港,25
101年01月,江蘇昆山,貨櫃輪,臺北港,25
101年01月,江蘇連雲港,貨櫃輪,臺北港,31
101年01月,福建馬尾,貨櫃輪,臺北港,105
101年01月,浙江寧波,貨櫃輪,臺北港,20558
101年01月,江蘇南京,貨櫃輪,臺北港,16
101年01月,江蘇南通,貨櫃輪,臺北港,40
101年01月,廣東容奇,貨櫃輪,臺北港,223
101年01月,上海,貨櫃輪,臺北港,4806
101年01月,廣東深圳,貨櫃輪,臺北港,189
101年01月,山東青島,貨櫃輪,臺北港,233
101年01月,天津,貨櫃輪,臺北港,53
101年01月,天津新港,貨櫃輪,臺北港,31
101年01月,江蘇泰州,貨櫃輪,臺北港,2
101年01月,山東威海,貨櫃輪,臺北港,1
101年01月,福建圍頭,貨櫃輪,臺北港,119
101年01月,江蘇無錫,貨櫃輪,臺北港,67
101年01月,廣東新豐,貨櫃輪,臺北港,4
101年01月,天津新港,貨櫃輪,臺北港,1
101年01月,福建廈門,貨櫃輪,臺北港,373
101年01月,山東煙臺,貨櫃輪,臺北港,13
101年01月,江蘇張家港,貨櫃輪,臺北港,24
101年01月,廣東中山,貨櫃輪,臺北港,1
101年02月,廣西北海,貨櫃輪,臺北港,30
101年02月,福建北茭,貨櫃輪,臺北港,13
101年02月,廣東保安,貨櫃輪,臺北港,24
101年02月,廣東博羅,貨櫃輪,臺北港,66
101年02月,廣東廣州,貨櫃輪,臺北港,14
101年02月,重慶,貨櫃輪,臺北港,1
101年02月,廣東昌平,貨櫃輪,臺北港,16
101年02月,廣東東莞,貨櫃輪,臺北港,168
101年02月,江西東坑,貨櫃輪,臺北港,19
101年02月,廣東芳村,貨櫃輪,臺北港,1
101年02月,福建福州,貨櫃輪,臺北港,1049
101年02月,廣東佛山,貨櫃輪,臺北港,40
101年02月,廣東福田,貨櫃輪,臺北港,0
101年02月,廣東高要,貨櫃輪,臺北港,320
101年02月,廣東公明,貨櫃輪,臺北港,0
101年02月,廣東觀瀾,貨櫃輪,臺北港,1
101年02月,廣東花都,貨櫃輪,臺北港,9
101年02月,廣東黃埔,貨櫃輪,臺北港,23
101年02月,廣東惠州,貨櫃輪,臺北港,8
101年02月,廣東江門,貨櫃輪,臺北港,214
101年02月,廣東九州,貨櫃輪,臺北港,2
101年02月,廣東瀾石,貨櫃輪,臺北港,0
101年02月,廣東龍華,貨櫃輪,臺北港,8
101年02月,廣東蓮花山,貨櫃輪,臺北港,35
101年02月,江蘇連雲港,貨櫃輪,臺北港,66
101年02月,福建馬尾,貨櫃輪,臺北港,758
101年02月,廣東南海,貨櫃輪,臺北港,31
101年02月,浙江寧波,貨櫃輪,臺北港,7953
101年02月,江蘇南京,貨櫃輪,臺北港,161
101年02月,廣東南沙,貨櫃輪,臺北港,0
101年02月,江蘇南通,貨櫃輪,臺北港,42
101年02月,廣東南頭,貨櫃輪,臺北港,17
101年02月,廣東坪山,貨櫃輪,臺北港,106
101年02月,廣東清溪,貨櫃輪,臺北港,1
101年02月,廣東清遠,貨櫃輪,臺北港,20
101年02月,福建泉州,貨櫃輪,臺北港,341
101年02月,廣東容奇,貨櫃輪,臺北港,10
101年02月,上海,貨櫃輪,臺北港,11528
101年02月,廣東三山,貨櫃輪,臺北港,22
101年02月,廣東蛇口,貨櫃輪,臺北港,1659
101年02月,廣東石碣,貨櫃輪,臺北港,1
101年02月,廣東順德,貨櫃輪,臺北港,15
101年02月,廣東汕頭,貨櫃輪,臺北港,3
101年02月,廣東深圳,貨櫃輪,臺北港,537
101年02月,山東青島,貨櫃輪,臺北港,442
101年02月,廣東太平,貨櫃輪,臺北港,21
101年02月,天津,貨櫃輪,臺北港,56
101年02月,廣東塘廈,貨櫃輪,臺北港,11
101年02月,天津新港,貨櫃輪,臺北港,184
101年02月,山東威海,貨櫃輪,臺北港,1
101年02月,浙江溫州,貨櫃輪,臺北港,61
101年02月,福建圍頭,貨櫃輪,臺北港,642
101年02月,江蘇無錫,貨櫃輪,臺北港,95
101年02月,廣東新豐,貨櫃輪,臺北港,15
101年02月,天津新港,貨櫃輪,臺北港,156
101年02月,廣東新會,貨櫃輪,臺北港,1
101年02月,福建廈門,貨櫃輪,臺北港,1500
101年02月,湖南－－,貨櫃輪,臺北港,2
101年02月,江蘇楊州,貨櫃輪,臺北港,63
101年02月,浙江舟山,貨櫃輪,臺北港,1
101年02月,廣東中山,貨櫃輪,臺北港,53
101年02月,廣東珠海,貨櫃輪,臺北港,46
101年03月,廣西北海,貨櫃輪,臺北港,183
101年03月,福建北茭,貨櫃輪,臺北港,16
101年03月,廣東保安,貨櫃輪,臺北港,124
101年03月,廣東博羅,貨櫃輪,臺北港,68
101年03月,廣東廣州,貨櫃輪,臺北港,6
101年03月,江蘇常熟,貨櫃輪,臺北港,16
101年03月,陝西長安,貨櫃輪,臺北港,5
101年03月,重慶,貨櫃輪,臺北港,0
101年03月,廣東長沙,貨櫃輪,臺北港,13
101年03月,廣東昌平,貨櫃輪,臺北港,41
101年03月,廣東東莞,貨櫃輪,臺北港,418
101年03月,江西東坑,貨櫃輪,臺北港,20
101年03月,吉林豐廣,貨櫃輪,臺北港,2
101年03月,廣東芳村,貨櫃輪,臺北港,0
101年03月,福建福州,貨櫃輪,臺北港,1062
101年03月,廣東佛山,貨櫃輪,臺北港,71
101年03月,廣東福田,貨櫃輪,臺北港,15
101年03月,廣東高沙,貨櫃輪,臺北港,14
101年03月,廣東高要,貨櫃輪,臺北港,80
101年03月,廣東公明,貨櫃輪,臺北港,0
101年03月,廣東,貨櫃輪,臺北港,3
101年03月,海南海口,貨櫃輪,臺北港,1
101年03月,廣東虎門,貨櫃輪,臺北港,39
101年03月,廣東鶴山,貨櫃輪,臺北港,24
101年03月,廣東黃埔,貨櫃輪,臺北港,96
101年03月,廣東花都,貨櫃輪,臺北港,25
101年03月,廣東惠州,貨櫃輪,臺北港,84
101年03月,廣東江門,貨櫃輪,臺北港,293
101年03月,廣東九州,貨櫃輪,臺北港,6
101年03月,河北開平,貨櫃輪,臺北港,6
101年03月,江蘇昆山,貨櫃輪,臺北港,35
101年03月,廣東龍崗,貨櫃輪,臺北港,24
101年03月,廣東龍華,貨櫃輪,臺北港,20
101年03月,廣東蓮花山,貨櫃輪,臺北港,31
101年03月,湖南蘭市,貨櫃輪,臺北港,0
101年03月,江蘇連雲港,貨櫃輪,臺北港,681
101年03月,福建馬尾,貨櫃輪,臺北港,427
101年03月,廣東馬坊,貨櫃輪,臺北港,18
101年03月,四川綿陽,貨櫃輪,臺北港,7
101年03月,廣東南海,貨櫃輪,臺北港,9
101年03月,浙江寧波,貨櫃輪,臺北港,2047
101年03月,江蘇南京,貨櫃輪,臺北港,161
101年03月,廣東南沙,貨櫃輪,臺北港,71
101年03月,江蘇南通,貨櫃輪,臺北港,60
101年03月,廣東南頭,貨櫃輪,臺北港,14
101年03月,廣東坪山,貨櫃輪,臺北港,86
101年03月,廣東清溪,貨櫃輪,臺北港,25
101年03月,廣東清遠,貨櫃輪,臺北港,35
101年03月,福建泉州,貨櫃輪,臺北港,445
101年03月,廣東容奇,貨櫃輪,臺北港,0
101年03月,甘肅－－,貨櫃輪,臺北港,0
101年03月,上海,貨櫃輪,臺北港,6847
101年03月,廣東三山,貨櫃輪,臺北港,1
101年03月,廣東沙井,貨櫃輪,臺北港,1
101年03月,廣東沙亭,貨櫃輪,臺北港,0
101年03月,廣東沙田,貨櫃輪,臺北港,1
101年03月,廣東石碣,貨櫃輪,臺北港,15
101年03月,廣東三水,貨櫃輪,臺北港,20
101年03月,廣東順德,貨櫃輪,臺北港,31
101年03月,廣東汕頭,貨櫃輪,臺北港,0
101年03月,江蘇蘇州,貨櫃輪,臺北港,49
101年03月,廣東深圳,貨櫃輪,臺北港,655
101年03月,江蘇太倉,貨櫃輪,臺北港,16
101年03月,山東青島,貨櫃輪,臺北港,1262
101年03月,廣東太平,貨櫃輪,臺北港,30
101年03月,天津,貨櫃輪,臺北港,137
101年03月,廣東塘廈,貨櫃輪,臺北港,248
101年03月,天津新港,貨櫃輪,臺北港,160
101年03月,安徽蕪湖,貨櫃輪,臺北港,31
101年03月,福建圍頭,貨櫃輪,臺北港,1033
101年03月,湖北武漢,貨櫃輪,臺北港,0
101年03月,江蘇無錫,貨櫃輪,臺北港,17
101年03月,廣東新豐,貨櫃輪,臺北港,15
101年03月,天津新港,貨櫃輪,臺北港,409
101年03月,廣東小欖,貨櫃輪,臺北港,11
101年03月,廣東新會,貨櫃輪,臺北港,2
101年03月,福建廈門,貨櫃輪,臺北港,802
101年03月,湖南－－,貨櫃輪,臺北港,1
101年03月,廣東鹽田,貨櫃輪,臺北港,227
101年03月,江蘇張家港,貨櫃輪,臺北港,54
101年03月,浙江舟山,貨櫃輪,臺北港,4
101年03月,廣東中山,貨櫃輪,臺北港,92
101年03月,廣東珠海,貨櫃輪,臺北港,79
101年03月,福建漳州,貨櫃輪,臺北港,0
101年04月,廣西北海,貨櫃輪,臺北港,387
101年04月,廣東保安,貨櫃輪,臺北港,41
101年04月,廣東博羅,貨櫃輪,臺北港,52
101年04月,廣東廣州,貨櫃輪,臺北港,1
101年04月,江蘇常熟,貨櫃輪,臺北港,149
101年04月,陝西長安,貨櫃輪,臺北港,59
101年04月,上海漕涇,貨櫃輪,臺北港,31
101年04月,廣東東莞,貨櫃輪,臺北港,351
101年04月,江西東坑,貨櫃輪,臺北港,16
101年04月,廣東鳳崗,貨櫃輪,臺北港,8
101年04月,福建福州,貨櫃輪,臺北港,1057
101年04月,廣東佛山,貨櫃輪,臺北港,27
101年04月,廣東高沙,貨櫃輪,臺北港,28
101年04月,廣東高要,貨櫃輪,臺北港,192
101年04月,廣東公明,貨櫃輪,臺北港,2
101年04月,廣東,貨櫃輪,臺北港,3
101年04月,廣東觀瀾,貨櫃輪,臺北港,5
101年04月,海南海口,貨櫃輪,臺北港,5
101年04月,廣東鶴山,貨櫃輪,臺北港,1
101年04月,廣東黃埔,貨櫃輪,臺北港,172
101年04月,廣東惠州,貨櫃輪,臺北港,111
101年04月,廣東黃埔新港,貨櫃輪,臺北港,1
101年04月,廣東江門,貨櫃輪,臺北港,204
101年04月,廣東九州,貨櫃輪,臺北港,4
101年04月,江蘇昆山,貨櫃輪,臺北港,21
101年04月,廣東龍崗,貨櫃輪,臺北港,22
101年04月,廣東龍華,貨櫃輪,臺北港,4
101年04月,廣東蓮花山,貨櫃輪,臺北港,20
101年04月,江蘇連雲港,貨櫃輪,臺北港,128
101年04月,福建馬尾,貨櫃輪,臺北港,170
101年04月,廣東馬坊,貨櫃輪,臺北港,0
101年04月,廣東南海,貨櫃輪,臺北港,97
101年04月,浙江寧波,貨櫃輪,臺北港,6668
101年04月,廣東南沙,貨櫃輪,臺北港,2
101年04月,江蘇南通,貨櫃輪,臺北港,17
101年04月,廣東南頭,貨櫃輪,臺北港,14
101年04月,廣東平州,貨櫃輪,臺北港,0
101年04月,廣東平湖,貨櫃輪,臺北港,20
101年04月,廣東坪山,貨櫃輪,臺北港,287
101年04月,廣東番禺市橋,貨櫃輪,臺北港,2
101年04月,廣東清溪,貨櫃輪,臺北港,15
101年04月,廣東清遠,貨櫃輪,臺北港,16
101年04月,福建泉州,貨櫃輪,臺北港,122
101年04月,廣東容奇,貨櫃輪,臺北港,24
101年04月,上海,貨櫃輪,臺北港,12330
101年04月,廣東三山,貨櫃輪,臺北港,18
101年04月,廣東蛇口,貨櫃輪,臺北港,9
101年04月,廣東三水,貨櫃輪,臺北港,20
101年04月,廣東順德,貨櫃輪,臺北港,1
101年04月,江蘇蘇州,貨櫃輪,臺北港,73
101年04月,廣東深圳,貨櫃輪,臺北港,319
101年04月,山東青島,貨櫃輪,臺北港,1586
101年04月,廣東太平,貨櫃輪,臺北港,67
101年04月,天津,貨櫃輪,臺北港,88
101年04月,廣東塘廈,貨櫃輪,臺北港,32
