時間,地區別,船種,臺灣港口,重量(公噸)
109年08月,廣西防城,貨櫃輪,臺北港,1096
109年08月,廣東高沙,貨櫃輪,臺北港,167
109年08月,廣東高明,貨櫃輪,臺北港,80
109年08月,廣東,貨櫃輪,臺北港,26
109年08月,廣東花都,貨櫃輪,臺北港,178
109年08月,廣東黃埔,貨櫃輪,臺北港,1257
109年08月,廣東黃埔新港,貨櫃輪,臺北港,15
109年08月,江西九江,貨櫃輪,臺北港,206
109年08月,廣東九江,貨櫃輪,臺北港,9
109年08月,廣東江門,貨櫃輪,臺北港,62
109年08月,廣東窖心,貨櫃輪,臺北港,33
109年08月,廣東蓮花山,貨櫃輪,臺北港,5
109年08月,江蘇連雲港,貨櫃輪,臺北港,416
109年08月,浙江寧波,貨櫃輪,臺北港,1092
109年08月,江蘇南京,貨櫃輪,臺北港,74
109年08月,廣東南沙,貨櫃輪,臺北港,317
109年08月,江蘇南通,貨櫃輪,臺北港,122
109年08月,廣東清溪,貨櫃輪,臺北港,848
109年08月,廣西欽州,貨櫃輪,臺北港,369
109年08月,山東日照,貨櫃輪,臺北港,68
109年08月,廣東水東,貨櫃輪,臺北港,32
109年08月,上海,貨櫃輪,臺北港,6195
109年08月,廣東蛇口,貨櫃輪,臺北港,494
109年08月,廣東三水,貨櫃輪,臺北港,6
109年08月,廣東南海三山,貨櫃輪,臺北港,4
109年08月,山東青島,貨櫃輪,臺北港,1846
109年08月,天津新港,貨櫃輪,臺北港,74
109年08月,廣東外海,貨櫃輪,臺北港,27
109年08月,山東威海,貨櫃輪,臺北港,3
109年08月,湖北武漢,貨櫃輪,臺北港,24
109年08月,廣西梧州,貨櫃輪,臺北港,53
109年08月,廣東小欖,貨櫃輪,臺北港,16
109年08月,廣東鹽田,貨櫃輪,臺北港,510
109年08月,廣東湛江,貨櫃輪,臺北港,60
109年08月,江蘇張家港,貨櫃輪,臺北港,288
109年08月,廣東增城,貨櫃輪,臺北港,203
109年08月,廣東中山,貨櫃輪,臺北港,77
109年08月,廣東珠海,貨櫃輪,臺北港,13
109年08月,江蘇靖江,油輪,臺北港,4679
109年08月,江蘇鎮江,油輪,臺北港,1998
109年08月,福建福州,散裝輪,臺北港,131252
109年08月,福建泉州,散裝輪,臺北港,42494
109年08月,福建廈門,散裝輪,臺北港,21000
109年08月,福建漳州,散裝輪,臺北港,5000
109年08月,福建福州,乾貨輪,臺北港,123
109年08月,山東萊州,乾貨輪,臺北港,6000
109年08月,福建馬尾,乾貨輪,臺北港,514
109年08月,廣西憑祥,乾貨輪,臺北港,1
109年08月,福建泉州,乾貨輪,臺北港,45864
109年08月,上海,乾貨輪,臺北港,362
109年08月,廣東蛇口,乾貨輪,臺北港,0
109年08月,浙江溫州,乾貨輪,臺北港,0
109年08月,福建廈門,乾貨輪,臺北港,50
109年08月,福建漳州,乾貨輪,臺北港,989
109年09月,福建北茭,貨櫃輪,臺北港,252
109年09月,遼寧大連,貨櫃輪,臺北港,1
109年09月,廣東斗門,貨櫃輪,臺北港,252
109年09月,廣西防城,貨櫃輪,臺北港,438
109年09月,廣東高沙,貨櫃輪,臺北港,110
109年09月,廣東高明,貨櫃輪,臺北港,25
109年09月,廣東,貨櫃輪,臺北港,20
109年09月,廣東花都,貨櫃輪,臺北港,80
109年09月,廣東黃埔,貨櫃輪,臺北港,1343
109年09月,江西九江,貨櫃輪,臺北港,242
109年09月,廣東江門,貨櫃輪,臺北港,54
109年09月,廣東窖心,貨櫃輪,臺北港,17
109年09月,廣東開平,貨櫃輪,臺北港,3
109年09月,廣東蓮花山,貨櫃輪,臺北港,1
109年09月,江蘇連雲港,貨櫃輪,臺北港,466
109年09月,浙江寧波,貨櫃輪,臺北港,1133
109年09月,江蘇南京,貨櫃輪,臺北港,63
109年09月,廣東南沙,貨櫃輪,臺北港,345
109年09月,江蘇南通,貨櫃輪,臺北港,58
109年09月,廣東清溪,貨櫃輪,臺北港,1676
109年09月,廣西欽州,貨櫃輪,臺北港,201
109年09月,廣東容奇,貨櫃輪,臺北港,65
109年09月,上海,貨櫃輪,臺北港,6439
109年09月,廣東蛇口,貨櫃輪,臺北港,584
109年09月,廣東三水,貨櫃輪,臺北港,6
109年09月,廣東南海三山,貨櫃輪,臺北港,155
109年09月,山東青島,貨櫃輪,臺北港,1787
109年09月,天津新港,貨櫃輪,臺北港,9
109年09月,廣東外海,貨櫃輪,臺北港,0
109年09月,山東威海,貨櫃輪,臺北港,10
109年09月,安徽蕪湖,貨櫃輪,臺北港,11
109年09月,湖北武漢,貨櫃輪,臺北港,22
109年09月,廣西梧州,貨櫃輪,臺北港,79
109年09月,廣東小欖,貨櫃輪,臺北港,46
109年09月,廣東新會,貨櫃輪,臺北港,152
109年09月,山東煙臺,貨櫃輪,臺北港,1
109年09月,廣東鹽田,貨櫃輪,臺北港,681
109年09月,浙江乍浦,貨櫃輪,臺北港,20
109年09月,廣東湛江,貨櫃輪,臺北港,86
109年09月,江蘇鎮江,貨櫃輪,臺北港,64
109年09月,江蘇張家港,貨櫃輪,臺北港,333
109年09月,廣東肇慶,貨櫃輪,臺北港,126
109年09月,廣東中山,貨櫃輪,臺北港,129
109年09月,江蘇鎮江,油輪,臺北港,1999
109年09月,福建廈門,礦砂輪,臺北港,4500
109年09月,福建福州,散裝輪,臺北港,149065
109年09月,山東蓬萊,散裝輪,臺北港,11039
109年09月,福建泉州,散裝輪,臺北港,14287
109年09月,廣東水東,散裝輪,臺北港,7762
109年09月,福建廈門,散裝輪,臺北港,0
109年09月,福建漳州,散裝輪,臺北港,10072
109年09月,福建福州,乾貨輪,臺北港,84
109年09月,福建馬尾,乾貨輪,臺北港,494
109年09月,廣西憑祥,乾貨輪,臺北港,33
109年09月,福建泉州,乾貨輪,臺北港,12854
109年09月,上海,乾貨輪,臺北港,866
109年09月,廣東蛇口,乾貨輪,臺北港,0
109年09月,浙江溫州,乾貨輪,臺北港,0
109年09月,福建廈門,乾貨輪,臺北港,45
109年09月,福建漳州,乾貨輪,臺北港,4800
109年10月,福建北茭,貨櫃輪,臺北港,47
109年10月,湖南長沙,貨櫃輪,臺北港,6
109年10月,廣西防城,貨櫃輪,臺北港,1008
109年10月,福建福州,貨櫃輪,臺北港,167
109年10月,廣東高沙,貨櫃輪,臺北港,55
109年10月,廣東高明,貨櫃輪,臺北港,18
109年10月,廣東花都,貨櫃輪,臺北港,205
109年10月,廣東黃埔,貨櫃輪,臺北港,1298
109年10月,廣東黃埔新港,貨櫃輪,臺北港,1
109年10月,江西九江,貨櫃輪,臺北港,212
109年10月,廣東蓮花山,貨櫃輪,臺北港,4
109年10月,江蘇連雲港,貨櫃輪,臺北港,524
109年10月,福建馬尾,貨櫃輪,臺北港,67
109年10月,浙江寧波,貨櫃輪,臺北港,1155
109年10月,江蘇南京,貨櫃輪,臺北港,67
109年10月,廣東南沙,貨櫃輪,臺北港,171
109年10月,江蘇南通,貨櫃輪,臺北港,36
109年10月,廣東清溪,貨櫃輪,臺北港,1145
109年10月,廣西欽州,貨櫃輪,臺北港,185
109年10月,廣東容奇,貨櫃輪,臺北港,100
109年10月,山東日照,貨櫃輪,臺北港,238
109年10月,廣東水東,貨櫃輪,臺北港,22
109年10月,上海,貨櫃輪,臺北港,7271
109年10月,廣東三山,貨櫃輪,臺北港,85
109年10月,廣東蛇口,貨櫃輪,臺北港,385
109年10月,廣東三水,貨櫃輪,臺北港,12
109年10月,廣東南海三山,貨櫃輪,臺北港,189
109年10月,廣東深圳,貨櫃輪,臺北港,15
109年10月,山東青島,貨櫃輪,臺北港,2984
109年10月,天津新港,貨櫃輪,臺北港,78
109年10月,山東威海,貨櫃輪,臺北港,23
109年10月,湖北武漢,貨櫃輪,臺北港,46
109年10月,廣西梧州,貨櫃輪,臺北港,53
109年10月,天津新港,貨櫃輪,臺北港,48
109年10月,廣東小欖,貨櫃輪,臺北港,16
109年10月,廣東新會,貨櫃輪,臺北港,107
109年10月,海南洋浦,貨櫃輪,臺北港,62
109年10月,廣東北滘,貨櫃輪,臺北港,10
109年10月,廣東鹽田,貨櫃輪,臺北港,602
109年10月,廣東湛江,貨櫃輪,臺北港,80
109年10月,江蘇張家港,貨櫃輪,臺北港,288
109年10月,廣東增城,貨櫃輪,臺北港,79
109年10月,廣東肇慶,貨櫃輪,臺北港,5
109年10月,廣東中山,貨櫃輪,臺北港,36
109年10月,廣東珠海,貨櫃輪,臺北港,21
109年10月,江蘇鎮江,油輪,臺北港,1998
109年10月,福建城澳,礦砂輪,臺北港,14000
109年10月,福建福州,散裝輪,臺北港,123199
109年10月,山東蓬萊,散裝輪,臺北港,700
109年10月,福建泉州,散裝輪,臺北港,43631
109年10月,福建福州,乾貨輪,臺北港,45
109年10月,福建福清,乾貨輪,臺北港,14
109年10月,山東萊州,乾貨輪,臺北港,2402
109年10月,福建馬尾,乾貨輪,臺北港,584
109年10月,廣西憑祥,乾貨輪,臺北港,103
109年10月,福建泉州,乾貨輪,臺北港,14200
109年10月,廣東蛇口,乾貨輪,臺北港,0
109年10月,浙江溫州,乾貨輪,臺北港,0
109年10月,福建廈門,乾貨輪,臺北港,41
109年10月,福建漳州,乾貨輪,臺北港,9800
109年11月,福建北茭,貨櫃輪,臺北港,36
109年11月,廣西防城,貨櫃輪,臺北港,1180
109年11月,福建福州,貨櫃輪,臺北港,242
109年11月,廣東,貨櫃輪,臺北港,8
109年11月,廣東花都,貨櫃輪,臺北港,31
109年11月,廣東黃埔,貨櫃輪,臺北港,989
109年11月,江西九江,貨櫃輪,臺北港,221
109年11月,廣東江門,貨櫃輪,臺北港,7
109年11月,江蘇連雲港,貨櫃輪,臺北港,399
109年11月,福建馬尾,貨櫃輪,臺北港,13
109年11月,浙江寧波,貨櫃輪,臺北港,1040
109年11月,江蘇南京,貨櫃輪,臺北港,74
109年11月,廣東南沙,貨櫃輪,臺北港,66
109年11月,江蘇南通,貨櫃輪,臺北港,134
109年11月,廣東清溪,貨櫃輪,臺北港,2052
109年11月,廣西欽州,貨櫃輪,臺北港,299
109年11月,廣東容奇,貨櫃輪,臺北港,2
109年11月,山東日照,貨櫃輪,臺北港,24
109年11月,廣東水東,貨櫃輪,臺北港,32
109年11月,上海,貨櫃輪,臺北港,6690
109年11月,廣東蛇口,貨櫃輪,臺北港,167
109年11月,廣東三水,貨櫃輪,臺北港,7
109年11月,廣東南海三山,貨櫃輪,臺北港,221
109年11月,山東青島,貨櫃輪,臺北港,3975
109年11月,天津新港,貨櫃輪,臺北港,63
109年11月,山西太原,貨櫃輪,臺北港,11
109年11月,廣東外海,貨櫃輪,臺北港,221
109年11月,浙江溫州,貨櫃輪,臺北港,1
109年11月,湖北武漢,貨櫃輪,臺北港,75
109年11月,廣西梧州,貨櫃輪,臺北港,53
109年11月,天津新港,貨櫃輪,臺北港,50
109年11月,海南洋浦,貨櫃輪,臺北港,37
109年11月,廣東北滘,貨櫃輪,臺北港,14
109年11月,廣東鹽田,貨櫃輪,臺北港,711
109年11月,廣東湛江,貨櫃輪,臺北港,184
109年11月,江蘇張家港,貨櫃輪,臺北港,288
109年11月,廣東增城,貨櫃輪,臺北港,441
109年11月,廣東中山,貨櫃輪,臺北港,11
109年11月,福建城澳,礦砂輪,臺北港,32773
109年11月,福建福州,散裝輪,臺北港,125712
109年11月,山東蓬萊,散裝輪,臺北港,16299
109年11月,福建泉州,散裝輪,臺北港,16330
109年11月,廣東水東,散裝輪,臺北港,6854
109年11月,福建福州,乾貨輪,臺北港,172
109年11月,福建福清,乾貨輪,臺北港,16
109年11月,福建馬尾,乾貨輪,臺北港,681
109年11月,廣西憑祥,乾貨輪,臺北港,127
109年11月,福建泉州,乾貨輪,臺北港,10823
109年11月,廣東水東,乾貨輪,臺北港,813
109年11月,上海,乾貨輪,臺北港,319
109年11月,廣東蛇口,乾貨輪,臺北港,0
109年11月,福建廈門,乾貨輪,臺北港,39
109年11月,福建漳州,乾貨輪,臺北港,17126
109年11月,天津新港,其他專用貨船,臺北港,16
109年12月,重慶,貨櫃輪,臺北港,7
109年12月,遼寧大連,貨櫃輪,臺北港,15
109年12月,廣東斗門,貨櫃輪,臺北港,111
109年12月,廣西防城,貨櫃輪,臺北港,789
109年12月,福建福州,貨櫃輪,臺北港,531
109年12月,廣東,貨櫃輪,臺北港,48
109年12月,廣東花都,貨櫃輪,臺北港,8
109年12月,廣東黃埔,貨櫃輪,臺北港,1300
109年12月,江西九江,貨櫃輪,臺北港,188
109年12月,廣東江門,貨櫃輪,臺北港,15
109年12月,廣東蓮花山,貨櫃輪,臺北港,3
109年12月,江蘇連雲港,貨櫃輪,臺北港,513
109年12月,福建馬尾,貨櫃輪,臺北港,0
109年12月,浙江寧波,貨櫃輪,臺北港,452
109年12月,江蘇南京,貨櫃輪,臺北港,30
109年12月,廣東南沙,貨櫃輪,臺北港,106
109年12月,江蘇南通,貨櫃輪,臺北港,28
109年12月,廣西憑祥,貨櫃輪,臺北港,0
109年12月,廣東清溪,貨櫃輪,臺北港,1270
109年12月,廣西欽州,貨櫃輪,臺北港,412
109年12月,廣東水東,貨櫃輪,臺北港,20
109年12月,上海,貨櫃輪,臺北港,5177
109年12月,廣東蛇口,貨櫃輪,臺北港,355
109年12月,廣東三水,貨櫃輪,臺北港,6
109年12月,廣東南海三山,貨櫃輪,臺北港,138
109年12月,山東青島,貨櫃輪,臺北港,2046
109年12月,天津新港,貨櫃輪,臺北港,64
109年12月,廣東外海,貨櫃輪,臺北港,83
109年12月,山東威海,貨櫃輪,臺北港,3
109年12月,湖北武漢,貨櫃輪,臺北港,474
109年12月,廣西梧州,貨櫃輪,臺北港,53
109年12月,天津新港,貨櫃輪,臺北港,144
109年12月,廣東小欖,貨櫃輪,臺北港,100
109年12月,廣東新會,貨櫃輪,臺北港,23
109年12月,廣東鹽田,貨櫃輪,臺北港,462
109年12月,廣東湛江,貨櫃輪,臺北港,80
109年12月,江蘇張家港,貨櫃輪,臺北港,288
109年12月,廣東增城,貨櫃輪,臺北港,59
109年12月,廣東中山,貨櫃輪,臺北港,19
109年12月,江蘇鎮江,油輪,臺北港,1998
109年12月,福建城澳,礦砂輪,臺北港,15000
109年12月,福建福州,散裝輪,臺北港,121778
109年12月,廣東茂名,散裝輪,臺北港,10069
109年12月,山東蓬萊,散裝輪,臺北港,13168
109年12月,福建泉州,散裝輪,臺北港,95659
109年12月,福建福州,乾貨輪,臺北港,275
109年12月,福建福清,乾貨輪,臺北港,45
109年12月,山東萊州,乾貨輪,臺北港,6951
109年12月,福建馬尾,乾貨輪,臺北港,1216
109年12月,浙江寧波,乾貨輪,臺北港,254
109年12月,廣西憑祥,乾貨輪,臺北港,505
109年12月,福建泉州,乾貨輪,臺北港,46507
109年12月,上海,乾貨輪,臺北港,1806
109年12月,廣東三山,乾貨輪,臺北港,23
109年12月,廣東蛇口,乾貨輪,臺北港,0
109年12月,福建廈門,乾貨輪,臺北港,160
109年12月,福建漳州,乾貨輪,臺北港,4854
109年12月,上海,其他專用貨船,臺北港,18
110年01月,重慶,貨櫃輪,臺北港,14
110年01月,廣東斗門,貨櫃輪,臺北港,13
110年01月,廣西防城,貨櫃輪,臺北港,765
110年01月,福建福州,貨櫃輪,臺北港,773
110年01月,廣東高要,貨櫃輪,臺北港,124
110年01月,廣東,貨櫃輪,臺北港,111
110年01月,廣東花都,貨櫃輪,臺北港,38
110年01月,廣東黃埔,貨櫃輪,臺北港,1388
110年01月,江西九江,貨櫃輪,臺北港,259
110年01月,廣東江門,貨櫃輪,臺北港,79
110年01月,廣東蓮花山,貨櫃輪,臺北港,8
110年01月,江蘇連雲港,貨櫃輪,臺北港,882
110年01月,福建馬尾,貨櫃輪,臺北港,1
110年01月,廣東南海,貨櫃輪,臺北港,4
110年01月,浙江寧波,貨櫃輪,臺北港,935
110年01月,江蘇南京,貨櫃輪,臺北港,219
110年01月,廣東南沙,貨櫃輪,臺北港,796
110年01月,江蘇南通,貨櫃輪,臺北港,55
110年01月,廣西憑祥,貨櫃輪,臺北港,0
110年01月,廣東清溪,貨櫃輪,臺北港,861
110年01月,廣西欽州,貨櫃輪,臺北港,226
110年01月,山東日照,貨櫃輪,臺北港,47
110年01月,上海,貨櫃輪,臺北港,4867
110年01月,廣東三山,貨櫃輪,臺北港,47
110年01月,廣東蛇口,貨櫃輪,臺北港,373
110年01月,廣東四會,貨櫃輪,臺北港,12
110年01月,廣東南海三山,貨櫃輪,臺北港,232
110年01月,廣東順德,貨櫃輪,臺北港,4
110年01月,山東青島,貨櫃輪,臺北港,1150
110年01月,天津新港,貨櫃輪,臺北港,32
110年01月,廣東外海,貨櫃輪,臺北港,223
110年01月,湖北武漢,貨櫃輪,臺北港,428
110年01月,廣東小欖,貨櫃輪,臺北港,34
110年01月,廣東鹽田,貨櫃輪,臺北港,964
110年01月,廣東湛江,貨櫃輪,臺北港,59
110年01月,江蘇張家港,貨櫃輪,臺北港,400
110年01月,廣東增城,貨櫃輪,臺北港,37
110年01月,廣東中山,貨櫃輪,臺北港,83
110年01月,江蘇鎮江,油輪,臺北港,2854
110年01月,福建城澳,礦砂輪,臺北港,15000
110年01月,福建福州,散裝輪,臺北港,53950
110年01月,山東蓬萊,散裝輪,臺北港,26097
110年01月,福建泉州,散裝輪,臺北港,135260
110年01月,福建福州,乾貨輪,臺北港,150
110年01月,福建福清,乾貨輪,臺北港,24
110年01月,江蘇江陰,乾貨輪,臺北港,5
110年01月,山東萊州,乾貨輪,臺北港,10399
110年01月,福建馬尾,乾貨輪,臺北港,1004
110年01月,浙江寧波,乾貨輪,臺北港,504
110年01月,廣西憑祥,乾貨輪,臺北港,265
110年01月,福建泉州,乾貨輪,臺北港,57537
110年01月,上海,乾貨輪,臺北港,3038
110年01月,廣東三山,乾貨輪,臺北港,20
110年01月,廣東蛇口,乾貨輪,臺北港,0
110年01月,福建廈門,乾貨輪,臺北港,214
110年01月,福建漳州,乾貨輪,臺北港,6137
110年02月,重慶,貨櫃輪,臺北港,20
110年02月,廣西防城,貨櫃輪,臺北港,912
110年02月,福建福州,貨櫃輪,臺北港,431
110年02月,廣東高沙,貨櫃輪,臺北港,4
110年02月,廣東虎門,貨櫃輪,臺北港,1496
110年02月,廣東黃埔,貨櫃輪,臺北港,468
110年02月,廣東黃埔新港,貨櫃輪,臺北港,2
110年02月,江西九江,貨櫃輪,臺北港,96
110年02月,廣東江門,貨櫃輪,臺北港,3
110年02月,江蘇連雲港,貨櫃輪,臺北港,2091
110年02月,福建馬尾,貨櫃輪,臺北港,2
110年02月,浙江寧波,貨櫃輪,臺北港,1337
110年02月,江蘇南京,貨櫃輪,臺北港,391
110年02月,廣東南沙,貨櫃輪,臺北港,595
110年02月,廣西憑祥,貨櫃輪,臺北港,0
110年02月,廣東清溪,貨櫃輪,臺北港,2648
110年02月,廣西欽州,貨櫃輪,臺北港,232
110年02月,吉林三合,貨櫃輪,臺北港,15
110年02月,上海,貨櫃輪,臺北港,4286
110年02月,廣東蛇口,貨櫃輪,臺北港,89
110年02月,廣東南海三山,貨櫃輪,臺北港,17
110年02月,山東青島,貨櫃輪,臺北港,2286
110年02月,天津新港,貨櫃輪,臺北港,22
110年02月,湖北武漢,貨櫃輪,臺北港,774
110年02月,廣東鹽田,貨櫃輪,臺北港,512
110年02月,湖南岳陽,貨櫃輪,臺北港,113
110年02月,浙江乍浦,貨櫃輪,臺北港,6
110年02月,廣東湛江,貨櫃輪,臺北港,23
110年02月,江蘇鎮江,貨櫃輪,臺北港,773
110年02月,江蘇張家港,貨櫃輪,臺北港,308
110年02月,廣東增城,貨櫃輪,臺北港,7
110年02月,福建福州,散裝輪,臺北港,60000
110年02月,福建泉州,散裝輪,臺北港,113135
110年02月,廣東水東,散裝輪,臺北港,6500
110年02月,福建福州,乾貨輪,臺北港,7
110年02月,福建福清,乾貨輪,臺北港,18
110年02月,福建馬尾,乾貨輪,臺北港,532
110年02月,浙江寧波,乾貨輪,臺北港,335
110年02月,廣西憑祥,乾貨輪,臺北港,96
110年02月,福建泉州,乾貨輪,臺北港,32079
110年02月,上海,乾貨輪,臺北港,2128
110年02月,廣東蛇口,乾貨輪,臺北港,0
110年02月,福建廈門,乾貨輪,臺北港,54
110年03月,福建北茭,貨櫃輪,臺北港,48
110年03月,重慶,貨櫃輪,臺北港,22
110年03月,江蘇常州,貨櫃輪,臺北港,364
110年03月,廣東斗門,貨櫃輪,臺北港,252
110年03月,廣西防城,貨櫃輪,臺北港,477
110年03月,福建福州,貨櫃輪,臺北港,389
110年03月,廣東高沙,貨櫃輪,臺北港,22
110年03月,廣東高明,貨櫃輪,臺北港,3
110年03月,廣東,貨櫃輪,臺北港,265
